PDT001643227.1	SAMN32800834	GCA_028971625.1
PDT001643228.1	SAMN32800833	GCA_028971635.1
PDT001643226.1	SAMN32800835	GCA_028971665.1
PDT001643224.1	SAMN32800838	GCA_028971685.1
PDT001643222.1	SAMN32800849	GCA_028971705.1
PDT001643221.1	SAMN32800851	GCA_028971725.1
PDT001643223.1	SAMN32800839	GCA_028971745.1
PDT001643217.1	SAMN32800855	GCA_028971765.1
PDT001643220.1	SAMN32800853	GCA_028971785.1
PDT001643216.1	SAMN32800856	GCA_028971805.1
PDT001643218.1	SAMN32800854	GCA_028971825.1
PDT001643219.1	SAMN32801192	GCA_028971845.1
PDT001643215.1	SAMN32800877	GCA_028971865.1
PDT001643213.1	SAMN32800879	GCA_028971885.1
PDT001643214.1	SAMN32800878	GCA_028971905.1
PDT001643212.1	SAMN32800798	GCA_028971925.1
PDT001643210.1	SAMN32800800	GCA_028971945.1
PDT001643209.1	SAMN32800801	GCA_028971965.1
PDT001643211.1	SAMN32800799	GCA_028971985.1
PDT001643207.1	SAMN32800802	GCA_028972005.1
PDT001643206.1	SAMN32800803	GCA_028972025.1
PDT001643205.1	SAMN32800804	GCA_028972045.1
PDT001643204.1	SAMN32800805	GCA_028972065.1
PDT001643208.1	SAMN32801193	GCA_028972085.1
PDT001643202.1	SAMN32801077	GCA_028972105.1
PDT001643203.1	SAMN32800806	GCA_028972125.1
PDT001643201.1	SAMN32801078	GCA_028972145.1
PDT001643200.1	SAMN32800715	GCA_028972165.1
PDT001643199.1	SAMN32800716	GCA_028972185.1
PDT001643196.1	SAMN32800757	GCA_028972205.1
PDT001643198.1	SAMN32800717	GCA_028972225.1
PDT001643197.1	SAMN32800718	GCA_028972245.1
PDT001643195.1	SAMN32800758	GCA_028972265.1
PDT001643194.1	SAMN32800825	GCA_028972285.1
PDT001643193.1	SAMN32800760	GCA_028972305.1
PDT001643191.1	SAMN32801178	GCA_028972325.1
PDT001643190.1	SAMN32801180	GCA_028972345.1
PDT001643188.1	SAMN32801182	GCA_028972365.1
PDT001643189.1	SAMN32801181	GCA_028972385.1
PDT001643187.1	SAMN32801183	GCA_028972405.1
PDT001643185.1	SAMN32801185	GCA_028972425.1
PDT001643184.1	SAMN32801186	GCA_028972445.1
PDT001643183.1	SAMN32800826	GCA_028972455.1
PDT001643182.1	SAMN32800422	GCA_028972485.1
PDT001643181.1	SAMN32800424	GCA_028972505.1
PDT001643180.1	SAMN32800425	GCA_028972525.1
PDT001643179.1	SAMN32800426	GCA_028972545.1
PDT001643178.1	SAMN32800427	GCA_028972565.1
PDT001643177.1	SAMN32800428	GCA_028972585.1
PDT001643186.1	SAMN32801184	GCA_028972605.1
PDT001643176.1	SAMN32800429	GCA_028972625.1
PDT001643175.1	SAMN32800430	GCA_028972645.1
PDT001643174.1	SAMN32800456	GCA_028972665.1
PDT001643173.1	SAMN32800457	GCA_028972685.1
PDT001643170.1	SAMN32800459	GCA_028972705.1
PDT001643171.1	SAMN32800458	GCA_028972725.1
PDT001643169.1	SAMN32800460	GCA_028972745.1
PDT001643172.1	SAMN32800827	GCA_028972765.1
PDT001643167.1	SAMN32801232	GCA_028972785.1
PDT001643168.1	SAMN32801067	GCA_028972805.1
PDT001643164.1	SAMN32801236	GCA_028972825.1
PDT001643165.1	SAMN32801234	GCA_028972845.1
PDT001643166.1	SAMN32801233	GCA_028972865.1
PDT001643161.1	SAMN32800638	GCA_028972885.1
PDT001643163.1	SAMN32801238	GCA_028972905.1
PDT001643162.1	SAMN32800637	GCA_028972915.1
PDT001643159.1	SAMN32800644	GCA_028972945.1
PDT001643160.1	SAMN32800642	GCA_028972965.1
PDT001643158.1	SAMN32800645	GCA_028972985.1
PDT001643157.1	SAMN32801069	GCA_028973005.1
PDT001643156.1	SAMN32800984	GCA_028973025.1
PDT001643153.1	SAMN32800907	GCA_028973045.1
PDT001643155.1	SAMN32800985	GCA_028973065.1
PDT001643154.1	SAMN32800986	GCA_028973085.1
PDT001643152.1	SAMN32800908	GCA_028973105.1
PDT001643151.1	SAMN32800909	GCA_028973125.1
PDT001643148.1	SAMN32800912	GCA_028973145.1
PDT001643150.1	SAMN32800910	GCA_028973165.1
PDT001643149.1	SAMN32800911	GCA_028973185.1
PDT001643146.1	SAMN32801149	GCA_028973205.1
PDT001643147.1	SAMN32800913	GCA_028973225.1
PDT001643145.1	SAMN32800914	GCA_028973245.1
PDT001643144.1	SAMN32800915	GCA_028973265.1
PDT001643141.1	SAMN32801025	GCA_028973285.1
PDT001643142.1	SAMN32801024	GCA_028973305.1
PDT001643143.1	SAMN32801023	GCA_028973325.1
PDT001643140.1	SAMN32801027	GCA_028973345.1
PDT001643138.1	SAMN32801029	GCA_028973365.1
PDT001643136.1	SAMN32801091	GCA_028973385.1
PDT001643137.1	SAMN32801030	GCA_028973405.1
PDT001643139.1	SAMN32801028	GCA_028973425.1
PDT001643134.1	SAMN32801093	GCA_028973445.1
PDT001643135.1	SAMN32801092	GCA_028973455.1
PDT001643131.1	SAMN32801112	GCA_028973485.1
PDT001643132.1	SAMN32801111	GCA_028973505.1
PDT001643130.1	SAMN32801113	GCA_028973525.1
PDT001643128.1	SAMN32801115	GCA_028973545.1
PDT001643129.1	SAMN32801114	GCA_028973565.1
PDT001643126.1	SAMN32801118	GCA_028973585.1
PDT001643124.1	SAMN32800395	GCA_028973605.1
PDT001643127.1	SAMN32801116	GCA_028973625.1
PDT001643125.1	SAMN32801119	GCA_028973645.1
PDT001643123.1	SAMN32800396	GCA_028973665.1
PDT001643121.1	SAMN32800398	GCA_028973695.1
PDT001643120.1	SAMN32800399	GCA_028973715.1
PDT001643119.1	SAMN32800400	GCA_028973735.1
PDT001643115.1	SAMN32800364	GCA_028973755.1
PDT001643116.1	SAMN32801281	GCA_028973775.1
PDT001643118.1	SAMN32800402	GCA_028973795.1
PDT001643117.1	SAMN32800403	GCA_028973815.1
PDT001643114.1	SAMN32800366	GCA_028973835.1
PDT001643112.1	SAMN32800763	GCA_028973855.1
PDT001643113.1	SAMN32800367	GCA_028973875.1
PDT001643111.1	SAMN32801009	GCA_028973895.1
PDT001643110.1	SAMN32800764	GCA_028973915.1
PDT001643107.1	SAMN32800770	GCA_028973935.1
PDT001643109.1	SAMN32800765	GCA_028973955.1
PDT001643108.1	SAMN32800768	GCA_028973975.1
PDT001643106.1	SAMN32800771	GCA_028973995.1
PDT001643105.1	SAMN32801190	GCA_028974115.1
PDT001643104.1	SAMN32800773	GCA_028974135.1
PDT001643103.1	SAMN32800774	GCA_028974155.1
PDT001643102.1	SAMN32800775	GCA_028974645.1
PDT001643101.1	SAMN32800776	GCA_028974665.1
PDT001643098.1	SAMN32800778	GCA_028974685.1
PDT001643100.1	SAMN32800777	GCA_028974705.1
PDT001643099.1	SAMN32801013	GCA_028974725.1
PDT001643097.1	SAMN32800779	GCA_028974745.1
PDT001643096.1	SAMN32800780	GCA_028974765.1
PDT001643095.1	SAMN32800548	GCA_028974785.1
PDT001643092.1	SAMN32800551	GCA_028974805.1
PDT001643093.1	SAMN32800550	GCA_028974825.1
PDT001643094.1	SAMN32800549	GCA_028974845.1
PDT001643090.1	SAMN32800554	GCA_028974865.1
PDT001643091.1	SAMN32800553	GCA_028974885.1
PDT001643089.1	SAMN32800555	GCA_028974905.1
PDT001643088.1	SAMN32800925	GCA_028974925.1
PDT001643087.1	SAMN32800464	GCA_028974945.1
PDT001643084.1	SAMN32800467	GCA_028974965.1
PDT001643085.1	SAMN32800466	GCA_028974985.1
PDT001643083.1	SAMN32800468	GCA_028975005.1
PDT001643086.1	SAMN32800465	GCA_028975025.1
PDT001643082.1	SAMN32800469	GCA_028975045.1
PDT001643081.1	SAMN32800470	GCA_028975065.1
PDT001643080.1	SAMN32800471	GCA_028975085.1
PDT001643079.1	SAMN32800472	GCA_028975105.1
PDT001643078.1	SAMN32800728	GCA_028975125.1
PDT001643076.1	SAMN32800729	GCA_028975145.1
PDT001643077.1	SAMN32800926	GCA_028975165.1
PDT001643075.1	SAMN32800730	GCA_028975185.1
PDT001643074.1	SAMN32800731	GCA_028975205.1
PDT001643073.1	SAMN32800732	GCA_028975225.1
PDT001643072.1	SAMN32800663	GCA_028975245.1
PDT001643071.1	SAMN32800664	GCA_028975265.1
PDT001643070.1	SAMN32801307	GCA_028975285.1
PDT001643069.1	SAMN32801308	GCA_028975305.1
PDT001643068.1	SAMN32801309	GCA_028975325.1
PDT001643065.1	SAMN32800932	GCA_028975345.1
PDT001643066.1	SAMN32800931	GCA_028975365.1
PDT001643064.1	SAMN32801239	GCA_028975385.1
PDT001643062.1	SAMN32801241	GCA_028975405.1
PDT001643063.1	SAMN32801240	GCA_028975425.1
PDT001643059.1	SAMN32801261	GCA_028975485.1
PDT001643061.1	SAMN32801242	GCA_028975505.1
PDT001643060.1	SAMN32800720	GCA_028975525.1
PDT001643058.1	SAMN32801262	GCA_028975545.1
PDT001643057.1	SAMN32801263	GCA_028975565.1
PDT001643056.1	SAMN32801264	GCA_028975585.1
PDT001643054.1	SAMN32801272	GCA_028975615.1
PDT001643055.1	SAMN32801265	GCA_028975635.1
PDT001643053.1	SAMN32801273	GCA_028975655.1
PDT001643052.1	SAMN32801274	GCA_028975675.1
PDT001643051.1	SAMN32801275	GCA_028975695.1
PDT001643049.1	SAMN32800906	GCA_028975715.1
PDT001643050.1	SAMN32801276	GCA_028975735.1
PDT001643048.1	SAMN32800565	GCA_028975755.1
PDT001643046.1	SAMN32800567	GCA_028975775.1
PDT001643047.1	SAMN32800566	GCA_028975795.1
PDT001643045.1	SAMN32800568	GCA_028975815.1
PDT001643044.1	SAMN32800569	GCA_028975835.1
PDT001643043.1	SAMN32801258	GCA_028975855.1
PDT001643040.1	SAMN32801246	GCA_028975875.1
PDT001643042.1	SAMN32800571	GCA_028975895.1
PDT001643039.1	SAMN32801249	GCA_028975915.1
PDT001643041.1	SAMN32801245	GCA_028975935.1
PDT001643038.1	SAMN32801250	GCA_028975955.1
PDT001643037.1	SAMN32801251	GCA_028975975.1
PDT001643036.1	SAMN32800934	GCA_028975995.1
PDT001643035.1	SAMN32800935	GCA_028976015.1
PDT001643034.1	SAMN32800936	GCA_028976025.1
PDT001643033.1	SAMN32800937	GCA_028976055.1
PDT001643032.1	SAMN32801259	GCA_028976075.1
PDT001643031.1	SAMN32800938	GCA_028976095.1
PDT001643030.1	SAMN32800939	GCA_028976115.1
PDT001643027.1	SAMN32800647	GCA_028976135.1
PDT001643028.1	SAMN32800646	GCA_028976155.1
PDT001643026.1	SAMN32800649	GCA_028976175.1
PDT001643029.1	SAMN32800940	GCA_028976195.1
PDT001643024.1	SAMN32800651	GCA_028976215.1
PDT001643025.1	SAMN32800650	GCA_028976235.1
PDT001643023.1	SAMN32801079	GCA_028976255.1
PDT001643022.1	SAMN32801080	GCA_028976275.1
PDT001643020.1	SAMN32801194	GCA_028976295.1
PDT001643021.1	SAMN32801082	GCA_028976315.1
PDT001643019.1	SAMN32801083	GCA_028976335.1
PDT001643018.1	SAMN32801085	GCA_028976355.1
PDT001643017.1	SAMN32800977	GCA_028976375.1
PDT001643016.1	SAMN32800979	GCA_028976395.1
PDT001643015.1	SAMN32800980	GCA_028976415.1
PDT001643014.1	SAMN32800981	GCA_028976435.1
PDT001643013.1	SAMN32800982	GCA_028976455.1
PDT001643011.1	SAMN32801320	GCA_028976475.1
PDT001643012.1	SAMN32800983	GCA_028976495.1
PDT001643010.1	SAMN32801321	GCA_028976515.1
PDT001643009.1	SAMN32801195	GCA_028976535.1
PDT001643007.1	SAMN32801323	GCA_028976555.1
PDT001643008.1	SAMN32801322	GCA_028976575.1
PDT001643006.1	SAMN32801325	GCA_028976595.1
PDT001643002.1	SAMN32801014	GCA_028976615.1
PDT001643003.1	SAMN32801328	GCA_028976635.1
PDT001643005.1	SAMN32801326	GCA_028976655.1
PDT001643004.1	SAMN32801327	GCA_028976675.1
PDT001643001.1	SAMN32801015	GCA_028976695.1
PDT001643000.1	SAMN32801016	GCA_028976715.1
PDT001642999.1	SAMN32801017	GCA_028976735.1
PDT001642998.1	SAMN32800971	GCA_028976755.1
PDT001642994.1	SAMN32801020	GCA_028976785.1
PDT001642993.1	SAMN32801021	GCA_028976805.1
PDT001642996.1	SAMN32801018	GCA_028976825.1
PDT001642995.1	SAMN32801019	GCA_028976845.1
PDT001642997.1	SAMN32801196	GCA_028976865.1
PDT001642992.1	SAMN32801022	GCA_028976885.1
PDT001642990.1	SAMN32800516	GCA_028976905.1
PDT001642991.1	SAMN32800510	GCA_028976925.1
PDT001642987.1	SAMN32800656	GCA_028976945.1
PDT001642989.1	SAMN32800517	GCA_028976965.1
PDT001642986.1	SAMN32800377	GCA_028976985.1
PDT001642988.1	SAMN32800654	GCA_028977005.1
PDT001642985.1	SAMN32800380	GCA_028977025.1
PDT001642984.1	SAMN32800382	GCA_028977045.1
PDT001642982.1	SAMN32801061	GCA_028977065.1
PDT001642983.1	SAMN32800972	GCA_028977085.1
PDT001642981.1	SAMN32800383	GCA_028977105.1
PDT001642978.1	SAMN32800807	GCA_028977125.1
PDT001642980.1	SAMN32800384	GCA_028977145.1
PDT001642979.1	SAMN32800385	GCA_028977165.1
PDT001642977.1	SAMN32800808	GCA_028977185.1
PDT001642975.1	SAMN32800810	GCA_028977205.1
PDT001642976.1	SAMN32800809	GCA_028977225.1
PDT001642973.1	SAMN32800813	GCA_028977245.1
PDT001642972.1	SAMN32800814	GCA_028977265.1
PDT001642971.1	SAMN32801062	GCA_028977285.1
PDT001642968.1	SAMN32800576	GCA_028977305.1
PDT001642967.1	SAMN32800578	GCA_028977325.1
PDT001642966.1	SAMN32800579	GCA_028977345.1
PDT001642970.1	SAMN32800815	GCA_028977365.1
PDT001642974.1	SAMN32800812	GCA_028977385.1
PDT001642969.1	SAMN32800575	GCA_028977395.1
PDT001642965.1	SAMN32800580	GCA_028977425.1
PDT001642963.1	SAMN32800582	GCA_028977445.1
PDT001642962.1	SAMN32800583	GCA_028977465.1
PDT001642964.1	SAMN32800581	GCA_028977485.1
PDT001642961.1	SAMN32800881	GCA_028977505.1
PDT001642959.1	SAMN32801191	GCA_028977525.1
PDT001642960.1	SAMN32801063	GCA_028977545.1
PDT001642958.1	SAMN32801143	GCA_028977565.1
PDT001642956.1	SAMN32801145	GCA_028977585.1
PDT001642957.1	SAMN32801144	GCA_028977595.1
PDT001642955.1	SAMN32801010	GCA_028977625.1
PDT001642954.1	SAMN32801146	GCA_028977645.1
PDT001642953.1	SAMN32801147	GCA_028977655.1
PDT001642951.1	SAMN32801339	GCA_028977685.1
PDT001642952.1	SAMN32801148	GCA_028977705.1
PDT001642950.1	SAMN32801340	GCA_028977725.1
PDT001642948.1	SAMN32801343	GCA_028977745.1
PDT001642949.1	SAMN32801341	GCA_028977765.1
PDT001642947.1	SAMN32801344	GCA_028977785.1
PDT001642946.1	SAMN32801345	GCA_028977805.1
PDT001642944.1	SAMN32801011	GCA_028977825.1
PDT001642945.1	SAMN32801270	GCA_028977845.1
PDT001642943.1	SAMN32801271	GCA_028977865.1
PDT001642942.1	SAMN32800518	GCA_028977885.1
PDT001642938.1	SAMN32800442	GCA_028977905.1
PDT001642937.1	SAMN32800443	GCA_028977925.1
PDT001642940.1	SAMN32800440	GCA_028977945.1
PDT001642941.1	SAMN32800519	GCA_028977965.1
PDT001642939.1	SAMN32800441	GCA_028977985.1
PDT001642934.1	SAMN32800446	GCA_028978005.1
PDT001642935.1	SAMN32800445	GCA_028978025.1
PDT001642936.1	SAMN32800444	GCA_028978045.1
PDT001642933.1	SAMN32801012	GCA_028978065.1
PDT001642931.1	SAMN32800501	GCA_028978085.1
PDT001642932.1	SAMN32800500	GCA_028978105.1
PDT001642929.1	SAMN32800738	GCA_028978125.1
PDT001642930.1	SAMN32800737	GCA_028978145.1
PDT001642928.1	SAMN32800772	GCA_028978165.1
PDT001642927.1	SAMN32800742	GCA_028978185.1
PDT001642926.1	SAMN32801294	GCA_028978205.1
PDT001642923.1	SAMN32801297	GCA_028978225.1
PDT001642924.1	SAMN32801296	GCA_028978245.1
PDT001642925.1	SAMN32801295	GCA_028978265.1
PDT001642922.1	SAMN32800355	GCA_028978285.1
PDT001642921.1	SAMN32800356	GCA_028978305.1
PDT001642920.1	SAMN32800357	GCA_028978325.1
PDT001642919.1	SAMN32800358	GCA_028978345.1
PDT001642918.1	SAMN32800359	GCA_028978365.1
PDT001642917.1	SAMN32800360	GCA_028978385.1
PDT001642916.1	SAMN32800743	GCA_028978405.1
PDT001642914.1	SAMN32800363	GCA_028978425.1
PDT001642913.1	SAMN32800394	GCA_028978445.1
PDT001642911.1	SAMN32800389	GCA_028978465.1
PDT001642912.1	SAMN32800387	GCA_028978485.1
PDT001642910.1	SAMN32800390	GCA_028978505.1
PDT001642915.1	SAMN32800362	GCA_028978525.1
PDT001642909.1	SAMN32800391	GCA_028978545.1
PDT001642906.1	SAMN32800439	GCA_028978565.1
PDT001642907.1	SAMN32800393	GCA_028978585.1
PDT001642908.1	SAMN32800392	GCA_028978605.1
PDT001642905.1	SAMN32800744	GCA_028978625.1
PDT001642903.1	SAMN32800432	GCA_028978645.1
PDT001642904.1	SAMN32800431	GCA_028978665.1
PDT001642902.1	SAMN32800433	GCA_028978685.1
PDT001642901.1	SAMN32800436	GCA_028978705.1
PDT001642898.1	SAMN32800493	GCA_028978725.1
PDT001642897.1	SAMN32800494	GCA_028978745.1
PDT001642900.1	SAMN32800438	GCA_028978765.1
PDT001642899.1	SAMN32800492	GCA_028978785.1
PDT001642895.1	SAMN32800696	GCA_028978805.1
PDT001642896.1	SAMN32800495	GCA_028978825.1
PDT001642894.1	SAMN32800698	GCA_028978845.1
PDT001642887.1	SAMN32800354	GCA_028978865.1
PDT001642886.1	SAMN32800404	GCA_028978885.1
PDT001642889.1	SAMN32800702	GCA_028978905.1
PDT001642893.1	SAMN32800699	GCA_028978925.1
PDT001642892.1	SAMN32800789	GCA_028978945.1
PDT001642890.1	SAMN32800701	GCA_028978965.1
PDT001642891.1	SAMN32800700	GCA_028978985.1
PDT001642884.1	SAMN32800406	GCA_028979005.1
PDT001642885.1	SAMN32800405	GCA_028979025.1
PDT001642888.1	SAMN32800352	GCA_028979045.1
PDT001642882.1	SAMN32800408	GCA_028979065.1
PDT001642883.1	SAMN32800407	GCA_028979085.1
PDT001642881.1	SAMN32800791	GCA_028979105.1
PDT001642880.1	SAMN32800409	GCA_028979125.1
PDT001642879.1	SAMN32800411	GCA_028979145.1
PDT001642878.1	SAMN32800412	GCA_028979165.1
PDT001642876.1	SAMN32800784	GCA_028979185.1
PDT001642877.1	SAMN32800783	GCA_028979205.1
PDT001642874.1	SAMN32800786	GCA_028979225.1
PDT001642873.1	SAMN32800788	GCA_028979245.1
PDT001642875.1	SAMN32800785	GCA_028979265.1
PDT001642872.1	SAMN32800473	GCA_028979285.1
PDT001642871.1	SAMN32800474	GCA_028979305.1
PDT001642869.1	SAMN32800351	GCA_028979325.1
PDT001642870.1	SAMN32800792	GCA_028979345.1
PDT001642868.1	SAMN32800475	GCA_028979365.1
PDT001642867.1	SAMN32800476	GCA_028979385.1
PDT001642864.1	SAMN32800479	GCA_028979405.1
PDT001642863.1	SAMN32800369	GCA_028979425.1
PDT001642865.1	SAMN32800478	GCA_028979445.1
PDT001642866.1	SAMN32800477	GCA_028979465.1
PDT001642861.1	SAMN32800371	GCA_028979485.1
PDT001642862.1	SAMN32800370	GCA_028979505.1
PDT001642860.1	SAMN32800372	GCA_028979525.1
PDT001642858.1	SAMN32800375	GCA_028979545.1
PDT001642859.1	SAMN32800374	GCA_028979565.1
PDT001642855.1	SAMN32800740	GCA_028979585.1
PDT001642857.1	SAMN32800727	GCA_028979605.1
PDT001642856.1	SAMN32800739	GCA_028979625.1
PDT001642854.1	SAMN32801288	GCA_028979645.1
PDT001642850.1	SAMN32800755	GCA_028979665.1
PDT001642849.1	SAMN32800756	GCA_028979685.1
PDT001642848.1	SAMN32800448	GCA_028979705.1
PDT001642847.1	SAMN32800449	GCA_028979725.1
PDT001642845.1	SAMN32800451	GCA_028979745.1
PDT001642846.1	SAMN32800450	GCA_028979765.1
PDT001642844.1	SAMN32800452	GCA_028979785.1
PDT001642843.1	SAMN32801289	GCA_028979805.1
PDT001642842.1	SAMN32800454	GCA_028979825.1
PDT001642841.1	SAMN32800455	GCA_028979845.1
PDT001642840.1	SAMN32800481	GCA_028979865.1
PDT001642839.1	SAMN32800482	GCA_028979885.1
PDT001642837.1	SAMN32800486	GCA_028979905.1
PDT001642838.1	SAMN32800483	GCA_028979925.1
PDT001642836.1	SAMN32800487	GCA_028979945.1
PDT001642835.1	SAMN32800488	GCA_028979965.1
PDT001642834.1	SAMN32800530	GCA_028979985.1
PDT001642833.1	SAMN32800531	GCA_028980005.1
PDT001642832.1	SAMN32801253	GCA_028980025.1
PDT001642831.1	SAMN32800674	GCA_028980045.1
PDT001642829.1	SAMN32800628	GCA_028980065.1
PDT001642828.1	SAMN32800629	GCA_028980085.1
PDT001642830.1	SAMN32800675	GCA_028980105.1
PDT001642827.1	SAMN32800630	GCA_028980125.1
PDT001642825.1	SAMN32800631	GCA_028980145.1
PDT001642826.1	SAMN32801200	GCA_028980165.1
PDT001642824.1	SAMN32800632	GCA_028980185.1
PDT001642823.1	SAMN32800634	GCA_028980205.1
PDT001642820.1	SAMN32801103	GCA_028980225.1
PDT001642822.1	SAMN32800635	GCA_028980245.1
PDT001642821.1	SAMN32800636	GCA_028980265.1
PDT001642819.1	SAMN32801104	GCA_028980285.1
PDT001642814.1	SAMN32801109	GCA_028980305.1
PDT001642818.1	SAMN32801105	GCA_028980325.1
PDT001642813.1	SAMN32801110	GCA_028980345.1
PDT001642811.1	SAMN32801152	GCA_028980365.1
PDT001642817.1	SAMN32801106	GCA_028980385.1
PDT001642816.1	SAMN32801108	GCA_028980405.1
PDT001642812.1	SAMN32801151	GCA_028980425.1
PDT001642815.1	SAMN32800823	GCA_028980445.1
PDT001642810.1	SAMN32801153	GCA_028980465.1
PDT001642809.1	SAMN32801155	GCA_028980485.1
PDT001642808.1	SAMN32801156	GCA_028980505.1
PDT001642805.1	SAMN32800710	GCA_028980525.1
PDT001642806.1	SAMN32801158	GCA_028980545.1
PDT001642807.1	SAMN32801157	GCA_028980565.1
PDT001642803.1	SAMN32800711	GCA_028980585.1
PDT001642804.1	SAMN32800824	GCA_028980605.1
PDT001642802.1	SAMN32800712	GCA_028980625.1
PDT001642801.1	SAMN32800713	GCA_028980645.1
PDT001642800.1	SAMN32800714	GCA_028980665.1
PDT001642798.1	SAMN32800883	GCA_028980685.1
PDT001642799.1	SAMN32800882	GCA_028980705.1
PDT001642797.1	SAMN32800884	GCA_028980725.1
PDT001642796.1	SAMN32800885	GCA_028980745.1
PDT001642795.1	SAMN32800886	GCA_028980765.1
PDT001642793.1	SAMN32800888	GCA_028980785.1
PDT001642794.1	SAMN32800887	GCA_028980805.1
PDT001642792.1	SAMN32800889	GCA_028980825.1
PDT001642791.1	SAMN32800604	GCA_028980845.1
PDT001642790.1	SAMN32800605	GCA_028980865.1
PDT001642788.1	SAMN32800606	GCA_028980885.1
PDT001642789.1	SAMN32801064	GCA_028980905.1
PDT001642787.1	SAMN32800607	GCA_028980925.1
PDT001642786.1	SAMN32800608	GCA_028980945.1
PDT001642785.1	SAMN32800609	GCA_028980965.1
PDT001642784.1	SAMN32800858	GCA_028980985.1
PDT001642783.1	SAMN32800859	GCA_028981005.1
PDT001642782.1	SAMN32800861	GCA_028981025.1
PDT001642781.1	SAMN32800862	GCA_028981045.1
PDT001642780.1	SAMN32800863	GCA_028981065.1
PDT001642779.1	SAMN32800864	GCA_028981085.1
PDT001642776.1	SAMN32800866	GCA_028981105.1
PDT001642778.1	SAMN32801065	GCA_028981125.1
PDT001642775.1	SAMN32801224	GCA_028981145.1
PDT001642777.1	SAMN32800865	GCA_028981165.1
PDT001642774.1	SAMN32801225	GCA_028981185.1
PDT001642772.1	SAMN32801227	GCA_028981205.1
PDT001642773.1	SAMN32801226	GCA_028981225.1
PDT001642771.1	SAMN32801228	GCA_028981245.1
PDT001642768.1	SAMN32801231	GCA_028981265.1
PDT001642769.1	SAMN32801230	GCA_028981285.1
PDT001642770.1	SAMN32801229	GCA_028981305.1
PDT001642767.1	SAMN32801031	GCA_028981325.1
PDT001642766.1	SAMN32801150	GCA_028981345.1
PDT001642764.1	SAMN32801299	GCA_028981365.1
PDT001642765.1	SAMN32800676	GCA_028981385.1
PDT001642763.1	SAMN32801300	GCA_028981405.1
PDT001642762.1	SAMN32801302	GCA_028981425.1
PDT001642760.1	SAMN32801305	GCA_028981445.1
PDT001642761.1	SAMN32801303	GCA_028981465.1
PDT001642759.1	SAMN32801306	GCA_028981485.1
PDT001642757.1	SAMN32801053	GCA_028981505.1
PDT001642758.1	SAMN32801052	GCA_028981525.1
PDT001642756.1	SAMN32801055	GCA_028981545.1
PDT001642755.1	SAMN32801005	GCA_028981565.1
PDT001642754.1	SAMN32801056	GCA_028981585.1
PDT001642752.1	SAMN32801057	GCA_028981605.1
PDT001642753.1	SAMN32800904	GCA_028981625.1
PDT001642751.1	SAMN32800966	GCA_028981645.1
PDT001642750.1	SAMN32800967	GCA_028981665.1
PDT001642749.1	SAMN32800721	GCA_028981685.1
PDT001642748.1	SAMN32801277	GCA_028981705.1
PDT001642747.1	SAMN32801317	GCA_028981725.1
PDT001642744.1	SAMN32801201	GCA_028981805.1
PDT001642746.1	SAMN32801318	GCA_028981825.1
PDT001642745.1	SAMN32801319	GCA_028981845.1
PDT001642742.1	SAMN32801203	GCA_028981885.1
PDT001642743.1	SAMN32801202	GCA_028981905.1
PDT001642740.1	SAMN32801205	GCA_028981945.1
PDT001642741.1	SAMN32801204	GCA_028981965.1
PDT001642739.1	SAMN32801206	GCA_028981985.1
PDT001642738.1	SAMN32801207	GCA_028982025.1
PDT001642737.1	SAMN32800725	GCA_028982045.1
PDT001642735.1	SAMN32801209	GCA_028982065.1
PDT001642736.1	SAMN32801208	GCA_028982085.1
PDT001642734.1	SAMN32801266	GCA_028982145.1
PDT001642733.1	SAMN32801267	GCA_028982205.1
PDT001642731.1	SAMN32801269	GCA_028982225.1
PDT001642732.1	SAMN32801268	GCA_028982245.1
PDT001642730.1	SAMN32801252	GCA_028982265.1
PDT001642729.1	SAMN32801329	GCA_028982305.1
PDT001642728.1	SAMN32801330	GCA_028982385.1
PDT001642727.1	SAMN32801331	GCA_028982405.1
PDT001642726.1	SAMN32800741	GCA_028982435.1
PDT001642724.1	SAMN32801333	GCA_028982455.1
PDT001642723.1	SAMN32801334	GCA_028982505.1
PDT001642725.1	SAMN32801332	GCA_028982565.1
PDT001642717.1	SAMN32801292	GCA_028982735.1
PDT001642721.1	SAMN32801336	GCA_028982755.1
PDT001642719.1	SAMN32801290	GCA_028982775.1
PDT001642722.1	SAMN32801335	GCA_028982805.1
PDT001642720.1	SAMN32801337	GCA_028982825.1
PDT001642718.1	SAMN32801291	GCA_028982855.1
PDT001642715.1	SAMN32800496	GCA_028982875.1
PDT001642716.1	SAMN32801293	GCA_028982895.1
PDT001642713.1	SAMN32800498	GCA_028982915.1
PDT001642714.1	SAMN32800746	GCA_028982935.1
PDT001642712.1	SAMN32800592	GCA_028982955.1
PDT001642711.1	SAMN32800584	GCA_028982975.1
PDT001642710.1	SAMN32800585	GCA_028982995.1
PDT001642709.1	SAMN32800586	GCA_028983015.1
PDT001642707.1	SAMN32800588	GCA_028983035.1
PDT001642705.1	SAMN32800590	GCA_028983055.1
PDT001642708.1	SAMN32800587	GCA_028983075.1
PDT001642706.1	SAMN32800589	GCA_028983095.1
PDT001642704.1	SAMN32800591	GCA_028983115.1
PDT001642703.1	SAMN32800968	GCA_028983135.1
